,Gamma,Theta,Time,cable_6 X,cable_6 Y,cable_6 Z,rob_speed X,rob_speed Y,rob_speed Z,robot_cable_attach_point X,robot_cable_attach_point Y,robot_cable_attach_point Z,rod_end X,rod_end Y,rod_end Z
174,-0.005206654,-0.0731645,16.93,243.826,-613.92,925.208,-2.23209385,-1.1316096,7.654753532,-75.049,231.775,-517.594,709.447,-1520.298,720.712
175,-0.005246725,-0.07274195,16.94,243.964,-613.94,925.29,-1.217339834,-1.154560193,8.109732293,-75.075,231.761,-517.548,709.679,-1520.133,720.774
176,-0.005469506,-0.072387823,16.95,244.094,-613.941,925.327,-0.232327236,-1.169759706,8.518239948,-75.08,231.75,-517.467,709.546,-1520.183,720.735
177,-0.005677763,-0.072200281,16.96,244.229,-613.934,925.363,0.107416825,-0.996463298,7.804072843,-75.137,231.757,-517.49,709.631,-1520.281,720.885
178,-0.005757449,-0.071750659,16.97,244.389,-613.931,925.43,0.792444798,-0.790850201,8.040915164,-75.098,231.752,-517.324,709.618,-1520.13,720.774
179,-0.006102824,-0.071620405,16.98,244.512,-613.92,925.469,0.289725494,-0.616713393,7.219981736,-75.202,231.743,-517.347,709.647,-1520.317,720.892
180,-0.006368988,-0.071209842,16.99,244.654,-613.91,925.492,-1.261694429,-0.288318927,5.759143478,-75.309,231.754,-517.347,709.677,-1520.283,720.88
181,-0.006415263,-0.070880794,17,244.774,-613.906,925.499,-2.171802917,0.056067985,4.388474698,-75.273,231.756,-517.295,709.642,-1520.235,720.853
182,-0.006661609,-0.070711443,17.01,244.887,-613.873,925.501,-3.513720264,0.500409408,2.576025326,-75.347,231.77,-517.309,709.74,-1520.263,720.949
183,-0.006752582,-0.070282867,17.02,245.06,-613.867,925.529,-4.69007385,0.860275747,0.307218358,-75.379,231.771,-517.347,709.835,-1520.119,720.999
184,-0.006919314,-0.070111488,17.03,245.163,-613.846,925.504,-5.959784693,1.328127878,-1.535429748,-75.447,231.794,-517.324,709.931,-1520.149,720.998
185,-0.006962148,-0.0696911,17.04,245.285,-613.82,925.513,-6.456545982,1.766382008,-3.230270069,-75.442,231.809,-517.343,710.065,-1519.963,720.972
186,-0.007148533,-0.069395674,17.05,245.396,-613.824,925.471,-7.157976544,1.894172524,-4.632599351,-75.532,231.8,-517.363,710.165,-1519.844,720.906
187,-0.007289214,-0.069155018,17.06,245.513,-613.794,925.456,-7.653466395,1.909766736,-6.02143577,-75.59,231.809,-517.422,710.314,-1519.775,720.967
188,-0.007599173,-0.069061293,17.07,245.619,-613.778,925.442,-7.584060622,1.742824854,-6.24924497,-75.615,231.81,-517.38,710.18,-1519.926,720.937
189,-0.007665365,-0.068798346,17.08,245.746,-613.774,925.416,-6.803189364,1.788294674,-5.559348752,-75.619,231.847,-517.353,710.331,-1519.858,721.03
190,-0.007508195,-0.068311328,17.09,245.903,-613.768,925.411,-4.960086295,1.970388045,-5.112507282,-75.573,231.879,-517.426,710.645,-1519.538,721.049
191,-0.007834969,-0.068275082,17.1,246.044,-613.73,925.337,-2.925284904,2.487233274,-5.23909923,-75.585,231.934,-517.53,710.504,-1519.748,721.103
192,-0.008036405,-0.067855769,17.11,246.213,-613.685,925.323,-1.181435161,3.563670653,-3.98912206,-75.623,232.02,-517.446,710.517,-1519.727,721.077
193,-0.007883806,-0.06730538,17.12,246.411,-613.617,925.243,1.606173123,5.026097229,-3.165230402,-75.513,232.105,-517.516,710.559,-1519.617,721.163
194,-0.00786246,-0.067006052,17.13,246.582,-613.541,925.147,4.774403267,7.309671424,-2.307204869,-75.431,232.252,-517.536,710.69,-1519.678,721.189
195,-0.007633848,-0.066591682,17.14,246.715,-613.507,925.036,8.74837007,10.09392106,-1.184261402,-75.271,232.398,-517.524,710.796,-1519.505,721.171
196,-0.007729119,-0.066359398,17.15,246.843,-613.438,924.937,11.99010319,13.15035362,-1.305186142,-75.217,232.554,-517.649,710.716,-1519.651,721.142
197,-0.007410845,-0.065832853,17.16,247.006,-613.36,924.807,15.61865267,16.31610757,-1.533499794,-75.026,232.727,-517.674,710.949,-1519.318,721.118
198,-0.007471876,-0.065669355,17.17,247.164,-613.269,924.657,18.73248194,19.23367536,-2.345632101,-74.885,232.897,-517.75,710.777,-1519.524,721.16
199,-0.007077927,-0.064998695,17.18,247.278,-613.216,924.555,21.69168009,22.12611884,-3.551987967,-74.682,233.116,-517.821,710.968,-1519.194,721.147
200,-0.006506593,-0.064758315,17.19,247.396,-613.179,924.485,25.55579041,25.45670609,-4.03250945,-74.345,233.41,-517.796,711.205,-1519.163,721.187
201,-0.006026033,-0.064231134,17.2,247.503,-613.115,924.359,29.65791067,29.918564,-5.67172784,-74.027,233.811,-517.957,711.238,-1519.215,721.279
202,-0.005043592,-0.063666879,17.21,247.614,-613.057,924.265,36.26402782,35.91237972,-6.139851607,-73.439,234.308,-517.913,711.296,-1519.157,721.253
203,-0.003722468,-0.062957287,17.22,247.683,-613.013,924.139,46.31313049,44.5955759,-6.877177836,-72.666,234.996,-518.006,711.408,-1519.014,721.281
204,-0.002268712,-0.062270186,17.23,247.83,-612.868,923.954,59.07600983,55.63089487,-7.193053659,-71.831,235.764,-518.04,711.318,-1519.124,721.201
205,-0.000429063,-0.061655628,17.24,247.893,-612.796,923.782,75.79500026,69.26959246,-7.228036533,-70.717,236.691,-518.087,711.256,-1519.246,721.258
206,0.001298937,-0.060960218,17.25,247.926,-612.667,923.477,94.19259162,84.32746104,-6.566717467,-69.624,237.662,-518.09,711.053,-1519.337,721.058
207,0.003519108,-0.06033436,17.26,247.918,-612.552,923.059,114.5611647,100.3167967,-7.684858561,-68.301,238.749,-518.327,711.165,-1519.293,721.254
208,0.005859282,-0.059503669,17.27,247.949,-612.404,922.646,135.166764,115.975519,-8.482699689,-66.928,239.879,-518.383,711.218,-1519.168,721.233
209,0.008582217,-0.058950439,17.28,247.95,-612.274,922.241,155.8851269,130.5508173,-9.652486736,-65.359,241.087,-518.513,711.371,-1519.119,721.304
210,0.011142583,-0.058328081,17.29,247.902,-612.114,921.664,174.8931409,142.883504,-12.2100464,-63.764,242.314,-518.76,711.284,-1519.112,721.274
211,0.013911128,-0.05789772,17.3,247.901,-611.955,921.083,191.7310394,153.1045716,-16.51084547,-62.042,243.655,-519.082,711.223,-1519.155,721.225
212,0.017225635,-0.056914822,17.31,247.899,-611.676,920.417,206.5920441,160.5830753,-21.43048007,-60.154,245.014,-519.352,711.259,-1519.06,721.274
213,0.020140982,-0.056399061,17.32,247.78,-611.524,919.668,216.9877439,165.3454211,-26.98510321,-58.386,246.423,-519.679,711.223,-1519.077,721.276
214,0.02309104,-0.055854119,17.33,247.853,-611.124,918.889,222.8150994,167.7069902,-33.31575372,-56.569,247.884,-520.082,711.137,-1519.071,721.152
215,0.026202977,-0.055441537,17.34,247.722,-610.826,918.03,224.7982093,167.8017034,-40.0617638,-54.667,249.358,-520.52,711.084,-1519.241,721.231
216,0.029206452,-0.054811912,17.35,247.589,-610.581,917.147,221.5131874,166.2567749,-47.2269965,-52.926,250.873,-521.03,711.036,-1519.298,721.168
217,0.032344975,-0.05423927,17.36,247.495,-610.275,916.279,216.0753489,163.9306618,-53.50300627,-50.959,252.442,-521.485,710.972,-1519.263,721.095
218,0.035855926,-0.053843164,17.37,247.287,-610.04,915.256,210.6137593,160.8340938,-58.93111444,-48.855,253.981,-521.998,711.039,-1519.184,721.134
219,0.03877652,-0.053667731,17.38,247.248,-609.551,914.249,203.2169528,158.1237732,-64.23330035,-46.997,255.597,-522.629,710.798,-1519.408,721.089
220,0.042013834,-0.053271669,17.39,247.168,-609.146,913.189,196.0681317,156.0621074,-69.23193763,-45.014,257.216,-523.294,710.873,-1519.438,721.127
221,0.045133062,-0.053069132,17.4,246.889,-608.805,912.02,190.0173795,155.1403974,-73.45751743,-43.015,258.87,-523.959,710.537,-1519.625,721.012
222,0.048897364,-0.052465749,17.41,246.672,-608.446,911.021,187.7899645,155.9768187,-77.1647875,-40.793,260.588,-524.684,710.612,-1519.427,721.034
223,0.052562683,-0.052237199,17.42,246.505,-607.852,909.762,189.5062947,158.2219159,-79.57485181,-38.543,262.297,-525.363,710.555,-1519.337,720.945
224,0.055682448,-0.052701919,17.43,246.293,-607.351,908.593,195.1203623,161.7903119,-79.63642451,-36.241,264.034,-525.948,710.17,-1519.707,721.005
225,0.059519684,-0.052153031,17.44,246.037,-607.039,907.461,203.3609869,166.2128371,-78.34819749,-33.971,265.773,-526.61,710.174,-1519.793,721.004
226,0.063356191,-0.051974778,17.45,245.862,-606.576,906.38,214.2914504,171.401826,-75.64397342,-31.586,267.556,-527.239,710.236,-1519.67,720.984
227,0.067096814,-0.051975715,17.46,245.717,-606.029,905.209,227.1197225,177.0417335,-71.51577442,-29.144,269.367,-527.826,710.25,-1519.755,720.949
228,0.070956827,-0.051523589,17.47,245.521,-605.565,904.113,240.0031952,183.0634768,-66.51881788,-26.739,271.232,-528.413,710.23,-1519.623,720.836
229,0.074797217,-0.051209102,17.48,245.315,-605.189,903.003,251.978001,188.5366982,-60.5896752,-24.301,273.068,-528.935,710.376,-1519.555,720.958
230,0.078735911,-0.050877237,17.49,245.22,-604.719,902.003,262.8075262,193.7689276,-54.29447927,-21.776,274.984,-529.445,710.315,-1519.574,720.873
231,0.082735308,-0.050777915,17.5,245.097,-604.249,900.878,272.3133462,198.0010413,-47.22935501,-19.172,276.874,-529.848,710.374,-1519.58,720.847
232,0.086551711,-0.050814119,17.51,244.849,-603.857,899.744,279.9372496,201.3198395,-40.94780767,-16.542,278.805,-530.328,710.426,-1519.611,720.957
233,0.09085111,-0.050569407,17.52,244.658,-603.404,898.717,286.0050377,203.5947739,-35.2996343,-13.822,280.747,-530.738,710.424,-1519.678,720.92
234,0.095087534,-0.050330034,17.53,244.443,-602.944,897.566,290.3355432,204.8127375,-30.88631483,-11.075,282.7,-531.158,710.286,-1519.803,720.989
235,0.099067312,-0.050514514,17.54,244.273,-602.486,896.459,292.6094439,204.687631,-27.25569583,-8.334,284.626,-531.501,710.429,-1519.615,720.894
236,0.103577852,-0.049994181,17.55,244.025,-602.161,895.455,293.9450101,203.796272,-24.62256915,-5.479,286.595,-531.837,710.434,-1519.571,720.914
237,0.107173443,-0.049227355,17.56,243.75,-601.673,894.338,287.3925187,200.6344218,-15.07049822,-3.315,288.397,-531.365,710.514,-1519.447,720.978
238,0.111487283,-0.04930022,17.57,243.569,-601.139,893.213,281.5960245,197.7753144,-8.01658456,-0.431,290.402,-531.67,710.485,-1519.429,720.915
239,0.115921768,-0.049235435,17.58,243.234,-600.796,892.065,278.1995773,196.0245863,-1.616403811,2.567,292.462,-531.745,710.451,-1519.509,721.02
240,0.120407916,-0.049395297,17.59,242.881,-600.41,890.913,277.6828171,195.4464723,1.775399244,5.603,294.522,-531.998,710.439,-1519.592,720.954
241,0.124845989,-0.049254213,17.6,242.639,-599.94,889.793,277.8994512,195.8915226,2.41048207,8.448,296.573,-532.222,710.485,-1519.396,720.986
242,0.129267956,-0.049552734,17.61,242.347,-599.426,888.496,280.6444768,197.3729155,0.731008406,11.482,298.64,-532.423,710.454,-1519.621,721.028
243,0.133835043,-0.049658658,17.62,242.039,-598.998,887.249,286.3705521,200.6988776,-3.673618733,14.614,300.813,-532.705,710.363,-1519.501,720.879
244,0.138145168,-0.049428245,17.63,241.787,-598.642,886.086,291.5869647,204.1023558,-7.890421284,17.484,302.861,-532.767,710.34,-1519.614,720.867
245,0.14305341,-0.049129629,17.64,241.573,-598.15,884.895,298.3730396,209.1352505,-11.83650145,20.609,305.099,-532.861,710.482,-1519.449,720.93
246,0.148151445,-0.049645193,17.65,241.212,-597.797,883.551,308.803203,214.3613307,-18.77432346,24.025,307.26,-533.318,710.563,-1519.493,720.929
247,0.152445253,-0.04961566,17.66,240.889,-597.331,882.212,316.0700298,218.7586699,-25.06093092,26.901,309.373,-533.51,710.546,-1519.489,720.925
248,0.157957867,-0.049305984,17.67,240.715,-596.758,880.911,327.8631709,225.3804081,-25.12278454,30.587,311.827,-533.201,710.622,-1519.477,720.993
249,0.16259453,-0.049632837,17.68,240.454,-596.345,879.609,337.4606808,230.3019317,-25.66617434,33.764,313.977,-533.501,710.462,-1519.632,720.991
250,0.167496697,-0.049723021,17.69,240.171,-595.966,878.299,344.4423717,233.6811097,-26.94860774,36.973,316.175,-533.837,710.684,-1519.492,721.021
251,0.172484464,-0.049516971,17.7,239.874,-595.43,876.848,347.8616563,235.334259,-27.60793701,40.131,318.373,-534.057,710.858,-1519.303,721.131
252,0.177116714,-0.049563148,17.71,239.758,-594.81,875.487,347.5328468,235.7586675,-27.62053966,43.269,320.62,-534.275,710.701,-1519.401,721.012
253,0.182077837,-0.049474275,17.72,239.47,-594.445,874.046,345.6536335,235.5447683,-27.08982808,46.586,322.918,-534.497,710.59,-1519.462,721.018
254,0.186886168,-0.049311912,17.73,239.256,-593.915,872.633,341.2369783,234.2177823,-24.58320485,49.77,325.16,-534.565,710.553,-1519.501,721.03
255,0.191634218,-0.049094205,17.74,239.073,-593.247,871.11,333.8082907,233.1317166,-21.99892345,52.837,327.513,-534.778,710.461,-1519.568,720.989
256,0.196820717,-0.049036838,17.75,238.776,-592.815,869.55,327.3716429,232.3710858,-18.70317786,56.2,329.866,-534.901,710.561,-1519.46,720.973
257,0.201745575,-0.048975626,17.76,238.608,-592.187,868.039,321.0314955,231.1894096,-16.00668903,59.419,332.14,-535.115,710.457,-1519.524,721.012
258,0.206740438,-0.048919525,17.77,238.506,-591.586,866.519,316.3622133,230.5769599,-13.24918018,62.733,334.497,-535.242,710.406,-1519.676,721.041
259,0.211781692,-0.048873322,17.78,238.323,-591.097,864.957,313.133638,230.5680593,-10.9125042,65.994,336.857,-535.389,710.489,-1519.608,720.947
260,0.216636693,-0.048775111,17.79,238.219,-590.411,863.446,311.7945564,231.2332428,-8.448245403,69.282,339.23,-535.462,710.263,-1519.787,720.937
261,0.221600325,-0.048405085,17.8,238.112,-589.739,861.798,311.8999274,232.9085837,-4.94558794,72.531,341.65,-535.418,710.186,-1519.919,720.983
262,0.226778927,-0.048233064,17.81,237.998,-589.24,860.217,313.8647685,234.7555321,-2.468637431,75.837,344.013,-535.535,710.276,-1519.834,721.035
263,0.231957202,-0.047851569,17.82,237.938,-588.507,858.621,316.9266486,236.8322324,-1.182518229,79.105,346.402,-535.654,710.447,-1519.492,720.87
264,0.236804148,-0.048413435,17.83,237.77,-587.839,856.996,322.4696759,238.3380395,-0.396759124,82.553,348.734,-535.703,710.087,-1519.993,720.994
265,0.241701481,-0.04825205,17.84,237.683,-587.227,855.302,328.2214329,239.8594619,-0.839900017,85.854,351.134,-535.822,709.916,-1520.114,720.976
266,0.246764156,-0.04820243,17.85,237.647,-586.527,853.757,334.9258708,241.0427959,-0.92473682,89.289,353.514,-535.799,709.852,-1520.159,720.983
267,0.252077182,-0.048183856,17.86,237.509,-585.93,852.122,341.3672779,242.1935169,-2.22861626,92.679,355.933,-535.931,710.094,-1519.946,721.061
268,0.257044779,-0.048368244,17.87,237.497,-585.198,850.544,347.2278165,242.6498141,-2.56924613,96.099,358.297,-535.87,710.02,-1520.069,721.065
269,0.261791156,-0.048310728,17.88,237.371,-584.537,848.922,350.9695196,243.1155002,-4.9188884,99.418,360.729,-536.1,709.845,-1520.142,720.98
270,0.26677527,-0.048554323,17.89,237.236,-583.981,847.285,352.3501004,243.2330676,-7.741677603,102.729,363.13,-536.22,709.743,-1520.322,721.08
271,0.271884776,-0.048783413,17.9,237.255,-583.176,845.613,353.2476131,243.3355716,-10.31802013,106.218,365.562,-536.301,709.811,-1520.315,721.083
272,0.276843851,-0.048471234,17.91,237.049,-582.56,843.859,351.7906132,243.674268,-13.43492638,109.524,368.02,-536.484,709.845,-1520.127,721.024
273,0.281913082,-0.048579895,17.92,236.993,-581.842,842.109,348.970252,244.3016679,-14.94664938,112.891,370.489,-536.489,709.825,-1520.183,720.989
274,0.28694753,-0.048696128,17.93,237.014,-581.081,840.365,346.4749017,244.9061611,-15.88253513,116.385,372.936,-536.596,709.812,-1520.135,720.995
275,0.291902876,-0.048881689,17.94,236.861,-580.482,838.559,343.5915963,245.6695888,-15.8265788,119.786,375.407,-536.665,709.692,-1520.328,721.013
276,0.296769121,-0.04859111,17.95,236.798,-579.761,836.73,340.0574617,246.5897149,-15.55356022,123.128,377.887,-536.801,709.516,-1520.332,720.978
277,0.30184117,-0.048924279,17.96,236.569,-579.239,834.958,338.6509945,247.3088569,-13.44248748,126.706,380.342,-536.77,709.453,-1520.536,721.014
278,0.306914545,-0.048894214,17.97,236.425,-578.66,833.233,337.8700745,248.295199,-12.63827326,130.141,382.849,-537.014,709.437,-1520.475,721.063
279,0.312139302,-0.048962785,17.98,236.231,-578,831.39,339.2802391,249.393387,-12.04065314,133.731,385.353,-537.153,709.41,-1520.479,720.918
280,0.317187726,-0.048976032,17.99,236.053,-577.322,829.456,341.2913633,250.5324175,-12.30872972,137.198,387.862,-537.354,709.428,-1520.452,720.943
281,0.322506566,-0.048942159,18,235.732,-576.869,827.553,344.4022388,251.9343032,-10.91912566,140.741,390.405,-537.314,709.396,-1520.523,720.913
282,0.327713433,-0.048698588,18.01,235.513,-576.273,825.673,348.2218028,253.42257,-6.39656945,144.287,392.947,-537.096,709.293,-1520.459,720.847
283,0.333185808,-0.048458547,18.02,235.155,-575.816,823.818,352.1372302,255.4197531,-0.916611913,147.817,395.547,-537.019,709.572,-1520.271,720.967
284,0.338303973,-0.048305639,18.03,234.702,-575.328,821.876,355.0773918,257.2552426,5.587011062,151.28,398.105,-536.871,709.361,-1520.384,720.858
285,0.343560065,-0.04823294,18.04,234.39,-574.67,819.868,356.935798,258.4016589,10.77157063,154.752,400.627,-536.882,709.498,-1520.3,720.896
286,0.348680117,-0.048346524,18.05,233.955,-574.157,817.914,357.8447839,258.3732677,12.44051718,158.245,403.105,-537.074,709.516,-1520.3,720.939
287,0.353951169,-0.048328066,18.06,233.46,-573.649,815.981,356.6583927,257.5803888,9.888517361,161.623,405.612,-537.355,709.608,-1520.152,720.888
288,0.359056461,-0.04842462,18.07,233.036,-573.091,814.123,354.8548014,255.938759,5.212865785,165.116,408.095,-537.494,709.459,-1520.318,720.926
289,0.363876007,-0.048494177,18.08,232.619,-572.529,812.21,351.1660891,253.1774162,-2.056507213,168.458,410.526,-537.748,709.391,-1520.383,720.864
290,0.369391128,-0.048563893,18.09,232.175,-571.959,810.202,348.4896391,250.7344661,-9.463292189,172.034,413.062,-537.855,709.338,-1520.377,720.817
291,0.37491454,-0.048808444,18.1,231.68,-571.391,808.263,346.5918702,248.3123644,-16.11306945,175.57,415.547,-537.948,709.624,-1520.308,720.933
292,0.380185047,-0.049207987,18.11,231.357,-570.748,806.385,346.7546912,246.3012364,-22.73656204,179.223,418.047,-538.173,709.363,-1520.506,720.976
293,0.385686097,-0.04937134,18.12,230.972,-570.199,804.554,347.9457609,245.2510976,-28.22404916,182.795,420.586,-538.353,709.48,-1520.385,720.958
294,0.390818349,-0.049649114,18.13,230.692,-569.515,802.647,348.9431476,245.1108629,-30.88038266,186.267,423.119,-538.407,709.459,-1520.4,720.918
295,0.396388509,-0.049454636,18.14,230.482,-568.774,800.675,351.1464809,245.7535654,-30.64304454,189.887,425.647,-538.453,709.22,-1520.623,720.898
296,0.401925114,-0.049994749,18.15,230.311,-568.154,798.774,354.3248327,247.1466411,-29.30513578,193.518,428.186,-538.647,709.329,-1520.673,721.053
297,0.406981274,-0.050028153,18.16,230.241,-567.302,796.794,358.3428661,248.7557451,-25.74050432,197.177,430.693,-538.704,709.395,-1520.488,720.87
298,0.413090164,-0.050315362,18.17,230.113,-566.611,794.918,362.7848095,250.8483642,-20.65828557,200.843,433.245,-538.774,709.329,-1520.513,720.953
299,0.418282752,-0.050742847,18.18,230.198,-565.768,793.034,366.9140777,252.826885,-13.90846014,204.484,435.763,-538.763,709.485,-1520.564,721.086
300,0.423939242,-0.050576241,18.19,230.249,-564.985,791.083,370.4690112,254.9248652,-7.162771238,208.137,438.323,-538.835,709.488,-1520.327,720.912
301,0.429831875,-0.05106433,18.2,230.406,-564.035,789.162,373.4515503,257.0805609,-0.985374102,211.82,440.899,-538.896,709.792,-1520.085,720.997
302,0.435328407,-0.051650228,18.21,230.498,-563.309,787.193,376.0206804,258.6526309,3.52282073,215.543,443.433,-539.011,709.654,-1520.245,721.073
303,0.441013109,-0.051599379,18.22,230.769,-562.389,785.168,377.1508295,260.2822308,7.067914005,219.185,446.041,-539.027,709.797,-1520.025,720.952
304,0.446827552,-0.05255583,18.23,230.961,-561.627,783.177,378.3028808,261.1606476,10.42170655,222.97,448.585,-538.94,709.75,-1520.169,720.991
305,0.452793228,-0.052910792,18.24,231.12,-560.786,781.086,378.4494388,261.585158,13.62794919,226.664,451.16,-538.817,710.026,-1519.914,721.147
306,0.458841341,-0.053699753,18.25,231.4,-559.915,778.982,378.9363971,261.8587016,14.70077265,230.484,453.765,-538.862,710.323,-1519.596,721.01
